Datetime,DestIP,Packets loss %,One-way Delay min,One-way Delay median,One-way Delay max,One-way Delay err,One-way jitter,Hops
2011-11-14 06:52:00,137.189.27.61,0.000,6.21,6.7,67,1.02,0.7,6
2011-11-14 06:52:00,64.57.17.162,0.000,87,87.5,89,1.31,0.5,10
2011-11-14 06:52:00,206.12.24.110,0.000,122,122,140,0.481,7.5,13
2011-11-14 06:52:00,193.48.99.79,0.000,188,189,194,1.97,0.4,20
2011-11-14 06:52:00,130.246.179.197,0.000,176,176,181,0.556,0.6,20
2011-11-14 06:52:00,90.147.67.252,1.000,181,182,186,0.493,1.5,21
2011-11-21 16:52:00,137.189.27.61,1.000,2.99,4,229,31.2,7.9,6
2011-11-21 16:52:00,64.57.17.162,1.667,89.6,94.6,117,18.3,13.1,10
2011-11-21 16:52:00,206.12.24.110,2.333,124,128,173,17.3,13.1,13
2011-11-21 16:52:00,193.48.99.79,1.000,180,181,195,17.5,2.9,20
2011-11-21 16:52:00,130.246.179.197,0.333,178,179,193,17.4,2.6,20
2011-11-21 16:52:00,90.147.67.252,0.667,184,186,209,17.4,7.4,21
2011-11-21 04:22:00,137.189.27.61,0.000,-0.863,-0.4,151,0.255,0.6,6
2011-11-21 04:22:00,64.57.17.162,0.000,82.7,83.3,85,1.01,0.5,10
2011-11-21 04:22:00,206.12.24.110,0.000,119,120,121,0.614,0.5,13
2011-11-21 04:22:00,193.48.99.79,0.000,174,174,177,1.17,0.4,20
2011-11-21 04:22:00,130.246.179.197,0.000,173,174,187,0.407,0.5,20
2011-11-21 04:22:00,90.147.67.252,0.000,178,179,182,0.58,0.4,21
2011-11-20 17:52:00,137.189.27.61,0.667,31.7,32.3,97.5,11.3,0.6,6
2011-11-20 17:52:00,64.57.17.162,0.667,84.8,105,124,1.73,10.8,10
2011-11-20 17:52:00,206.12.24.110,0.333,119,143,162,2.87,9.9,13
2011-11-20 17:52:00,193.48.99.79,0.000,174,196,214,4.87,12,20
2011-11-20 17:52:00,130.246.179.197,0.333,174,191,209,0.541,14.6,20
2011-11-20 17:52:00,90.147.67.252,0.667,179,179,193,0.658,0.5,21
2011-11-24 16:22:00,137.189.27.61,0.333,28.2,29,121,8.52,7.2,6
2011-11-24 16:22:00,137.189.27.61,0.333,28.2,29,121,8.52,7.2,6
2011-11-24 16:22:00,64.57.17.162,1.000,113,114,136,9.65,3.7,10
2011-11-24 16:22:00,64.57.17.162,1.000,113,114,136,9.65,3.7,10
2011-11-24 16:22:00,206.12.24.110,1.667,150,152,202,9.12,27.7,13
2011-11-24 16:22:00,193.48.99.79,0.000,206,207,242,8.5,5.4,20
2011-11-24 16:22:00,193.48.99.79,0.000,206,207,242,8.5,5.4,20
2011-11-24 16:22:00,130.246.179.197,1.667,203,223,246,8.52,12.9,20
2011-11-24 16:22:00,90.147.67.252,2.000,208,234,262,8.49,13.1,21
2011-11-20 00:52:00,137.189.27.61,0.000,-1.02,2.4,178,2.8,14.6,6
2011-11-20 00:52:00,64.57.17.162,0.000,84.7,87,113,1.4,14.4,10
2011-11-20 00:52:00,206.12.24.110,0.000,119,236,449,0.435,176,13
2011-11-20 00:52:00,193.48.99.79,0.000,176,179,363,0.759,8.5,20
2011-11-20 00:52:00,130.246.179.197,0.000,173,174,189,0.525,8.5,20
2011-11-20 00:52:00,90.147.67.252,0.333,179,179,193,0.731,4.1,21
2011-11-14 14:22:00,137.189.27.61,0.667,4.62,5.8,183,5.89,3.4,6
2011-11-14 14:22:00,64.57.17.162,0.000,83.1,83.8,94.9,1.35,2.7,10
2011-11-14 14:22:00,206.12.24.110,0.333,119,120,135,0.534,5.2,13
2011-11-14 14:22:00,193.48.99.79,0.667,166,167,181,4.62,2.7,20
2011-11-14 14:22:00,130.246.179.197,0.000,175,176,198,0.939,1.9,20
2011-11-14 14:22:00,90.147.67.252,1.667,181,181,253,0.747,4,21
2011-11-29 13:22:00,137.189.27.61,1.000,1.1,17.4,39.2,7.74,11.7,6
2011-11-29 13:22:00,64.57.17.162,1.333,84.9,85.9,101,2.46,4.1,10
2011-11-29 13:22:00,206.12.24.110,1.333,120,121,153,1.06,2.3,13
2011-11-29 13:22:00,206.12.24.110,1.333,120,121,153,1.06,2.3,13
2011-11-29 13:22:00,206.12.24.110,1.333,120,121,153,1.06,2.3,13
2011-11-29 13:22:00,193.48.99.79,1.667,175,176,253,1.27,2.3,20
2011-11-29 13:22:00,193.48.99.79,1.667,175,176,253,1.27,2.3,20
2011-11-29 13:22:00,130.246.179.197,0.667,174,178,198,1.59,3.3,20
2011-11-29 13:22:00,90.147.67.252,0.667,183,188,212,1.67,10,21
2011-11-26 19:52:00,137.189.27.61,0.000,-4.97,-4.5,5.12,1.03,0.4,6
2011-11-26 19:52:00,64.57.17.162,3.000,79,108,134,2.16,15,10
2011-11-26 19:52:00,206.12.24.110,0.000,93.4,94,103,0.809,0.5,14
2011-11-26 19:52:00,193.48.99.79,1.667,171,200,217,1.58,10.5,20
2011-11-26 19:52:00,130.246.179.197,0.000,169,170,171,0.882,0.4,20
2011-11-26 19:52:00,90.147.67.252,0.000,174,175,182,1.01,1.5,21
2011-11-24 07:52:00,137.189.27.61,0.000,-0.462,0.1,2.66,2.71,0.4,6
2011-11-24 07:52:00,64.57.17.162,0.000,83.7,84.3,85.7,4.7,0.4,10
2011-11-24 07:52:00,206.12.24.110,0.000,120,120,122,2.56,0.4,13
2011-11-24 07:52:00,193.48.99.79,0.000,177,178,179,2.63,0.4,21
2011-11-24 07:52:00,130.246.179.197,0.000,175,175,191,3.01,0.5,20
2011-11-24 07:52:00,90.147.67.252,0.667,185,185,190,2.53,1,22
2011-11-18 10:22:00,137.189.27.61,0.000,16.3,16.9,28.6,14.7,0.4,6
2011-11-18 10:22:00,64.57.17.162,0.667,82.5,83.1,91.6,2.97,0.9,10
2011-11-18 10:22:00,206.12.24.110,0.667,146,190,455,1.5,20.7,13
2011-11-18 10:22:00,193.48.99.79,1.000,180,181,208,2.36,0.6,20
2011-11-18 10:22:00,130.246.179.197,0.000,174,174,186,1.61,0.4,20
2011-11-18 10:22:00,90.147.67.252,0.333,184,185,191,2.4,0.5,22
2011-11-16 09:52:00,137.189.27.61,0.000,5.28,5.9,64.3,3.56,0.4,6
2011-11-16 09:52:00,64.57.17.162,0.000,85.1,85.8,91.3,3.01,0.4,10
2011-11-16 09:52:00,206.12.24.110,0.000,120,120,126,1.27,0.4,13
2011-11-16 09:52:00,193.48.99.79,0.000,172,173,180,2.69,0.4,20
2011-11-16 09:52:00,130.246.179.197,0.000,187,201,227,10.8,16.1,20
2011-11-16 09:52:00,90.147.67.252,0.333,179,180,192,1.68,4.9,21
2011-11-27 05:52:00,137.189.27.61,0.000,-1.77,-1.3,66.1,0.702,0.4,6
2011-11-27 05:52:00,64.57.17.162,0.000,81.7,82.3,83.3,1.9,0.4,10
2011-11-27 05:52:00,206.12.24.110,0.000,118,118,125,0.638,1.6,13
2011-11-27 05:52:00,193.48.99.79,0.000,174,175,330,0.967,0.4,20
2011-11-27 05:52:00,130.246.179.197,0.000,172,173,187,0.662,2.5,20
2011-11-27 05:52:00,90.147.67.252,1.333,178,178,182,0.773,1,21
2011-11-16 08:22:00,137.189.27.61,0.000,7.1,7.7,75.4,3.4,0.4,6
2011-11-16 08:22:00,64.57.17.162,0.000,86.2,86.9,89.9,3.19,0.5,10
2011-11-16 08:22:00,206.12.24.110,0.333,121,141,208,1.73,49.7,13
2011-11-16 08:22:00,193.48.99.79,0.000,172,173,177,3.05,0.4,20
2011-11-16 08:22:00,130.246.179.197,0.000,174,175,182,14.8,4.9,20
2011-11-16 08:22:00,90.147.67.252,0.000,180,180,184,2.26,1.1,21
2011-11-20 20:52:00,137.189.27.61,1.667,0.567,29.7,235,11.5,14.9,6
2011-11-20 20:52:00,64.57.17.162,0.000,83.3,84,93.6,1.87,0.5,10
2011-11-20 20:52:00,206.12.24.110,0.667,120,146,163,1.64,11.6,13
2011-11-20 20:52:00,193.48.99.79,1.333,175,203,352,3.12,10.8,20
2011-11-20 20:52:00,130.246.179.197,0.000,174,174,189,0.396,0.6,20
2011-11-20 20:52:00,90.147.67.252,1.000,179,179,190,0.551,0.7,21
2011-11-26 15:52:00,137.189.27.61,0.667,-1.91,-1.4,66,1.1,0.6,6
2011-11-26 15:52:00,64.57.17.162,0.333,82.3,82.9,91.8,2.61,0.5,10
2011-11-26 15:52:00,206.12.24.110,0.333,118,119,125,0.789,0.6,13
2011-11-26 15:52:00,193.48.99.79,0.667,172,173,182,1.03,0.7,20
2011-11-26 15:52:00,130.246.179.197,1.333,172,173,180,0.864,1,20
2011-11-26 15:52:00,90.147.67.252,0.667,177,178,190,0.874,0.8,21
2011-11-20 10:52:00,137.189.27.61,0.000,-0.858,-0.2,2.83,11,0.8,6
2011-11-20 10:52:00,64.57.17.162,0.000,83.4,84.2,88,1.35,0.4,10
2011-11-20 10:52:00,206.12.24.110,0.000,119,120,122,13.5,0.4,13
2011-11-20 10:52:00,193.48.99.79,0.000,174,175,221,11.4,1.8,20
2011-11-20 10:52:00,130.246.179.197,0.000,173,174,186,0.442,1.2,20
2011-11-20 10:52:00,90.147.67.252,0.333,178,179,213,0.452,0.6,21
2011-11-20 21:22:00,137.189.27.61,0.667,-1.46,-1,167,10.1,7.3,6
2011-11-20 21:22:00,64.57.17.162,4.333,83.5,113,133,1.76,17.3,10
2011-11-20 21:22:00,206.12.24.110,4.667,119,148,168,1.58,19.5,13
2011-11-20 21:22:00,193.48.99.79,3.667,174,202,224,2.96,14.9,20
2011-11-20 21:22:00,130.246.179.197,0.333,173,173,183,0.446,0.6,20
2011-11-20 21:22:00,90.147.67.252,1.000,178,179,189,0.563,1.7,21
2011-11-29 16:52:00,137.189.27.61,1.667,1.91,2.7,20.1,4.89,3.7,6
2011-11-29 16:52:00,137.189.27.61,1.667,1.91,2.7,20.1,4.89,3.7,6
2011-11-29 16:52:00,64.57.17.162,1.000,86.8,87.6,155,2.37,5.2,10
2011-11-29 16:52:00,206.12.24.110,0.333,121,126,215,1.19,61.1,13
2011-11-29 16:52:00,193.48.99.79,0.000,178,178,229,1.5,2.8,20
2011-11-29 16:52:00,130.246.179.197,0.333,175,176,195,1.35,4.7,20
2011-11-29 16:52:00,90.147.67.252,1.000,180,181,198,1.45,4.5,21
2011-11-29 16:52:00,90.147.67.252,1.000,180,181,198,1.45,4.5,21
2011-11-29 17:52:00,137.189.27.61,1.333,0.755,1.4,17.1,4.26,0.7,6
2011-11-29 17:52:00,64.57.17.162,0.667,86.4,87,97.4,2.27,0.6,10
2011-11-29 17:52:00,206.12.24.110,1.333,120,120,129,0.991,0.8,13
2011-11-29 17:52:00,193.48.99.79,0.667,176,176,221,1.27,0.9,20
2011-11-29 17:52:00,130.246.179.197,1.333,174,174,260,1.14,1.6,20
2011-11-29 17:52:00,90.147.67.252,0.000,179,180,200,1.2,0.7,21
2011-11-23 05:22:00,137.189.27.61,0.000,0.854,2.8,185,6.1,64.4,6
2011-11-23 05:22:00,64.57.17.162,0.000,86,86.6,89.9,3.15,0.5,10
2011-11-23 05:22:00,206.12.24.110,0.000,120,121,123,2.3,0.5,13
2011-11-23 05:22:00,193.48.99.79,0.000,178,179,180,2.53,0.5,20
2011-11-23 05:22:00,130.246.179.197,0.000,175,175,183,2.4,0.7,20
2011-11-23 05:22:00,90.147.67.252,1.333,180,181,187,2.79,2,21
2011-11-28 11:22:00,137.189.27.61,0.667,-2.15,21.7,39.3,1.11,11.2,6
2011-11-28 11:22:00,64.57.17.162,0.667,82.9,101,155,2.21,16.3,10
2011-11-28 11:22:00,206.12.24.110,1.000,117,118,128,1.13,0.5,13
2011-11-28 11:22:00,206.12.24.110,1.000,117,118,128,1.13,0.5,13
2011-11-28 11:22:00,193.48.99.79,0.000,170,171,182,2.18,0.5,20
2011-11-28 11:22:00,193.48.99.79,0.000,170,171,182,2.18,0.5,20
2011-11-28 11:22:00,130.246.179.197,0.000,172,186,207,1.38,12.8,20
2011-11-28 11:22:00,90.147.67.252,0.000,176,177,184,1.28,0.6,21
2011-11-23 10:52:00,137.189.27.61,0.667,-1.86,0.3,18.1,2.38,11.2,6
2011-11-23 10:52:00,64.57.17.162,0.333,83.6,86.3,110,2.09,13.4,10
2011-11-23 10:52:00,206.12.24.110,0.333,118,118,130,2.04,0.5,13
2011-11-23 10:52:00,193.48.99.79,0.000,176,183,212,1.74,10.7,20
2011-11-23 10:52:00,130.246.179.197,0.667,173,180,197,1.28,12.1,20
2011-11-23 10:52:00,90.147.67.252,1.000,178,179,191,1.3,1.6,21
2011-11-13 06:52:00,137.189.27.61,0.000,8.51,9.1,14.5,2.39,1,6
2011-11-13 06:52:00,64.57.17.162,0.000,87.6,88.1,89,1.55,0.5,10
2011-11-13 06:52:00,206.12.24.110,0.000,122,123,130,0.604,2.7,13
2011-11-13 06:52:00,193.48.99.79,0.000,179,179,182,1,0.5,20
2011-11-13 06:52:00,130.246.179.197,0.000,177,177,196,0.689,1.3,20
2011-11-13 06:52:00,90.147.67.252,0.000,182,182,185,0.653,0.6,21
2011-11-20 03:22:00,137.189.27.61,0.000,23.2,24,204,7.47,7,6
2011-11-20 03:22:00,64.57.17.162,0.000,83.4,84.1,85.8,1.59,0.4,10
2011-11-20 03:22:00,206.12.24.110,0.000,124,124,129,57.5,1.2,13
2011-11-20 03:22:00,193.48.99.79,0.000,211,212,223,12.4,6.4,20
2011-11-20 03:22:00,130.246.179.197,0.000,174,175,189,0.427,6.4,20
2011-11-20 03:22:00,90.147.67.252,0.000,179,180,184,0.578,0.4,21
2011-11-20 00:22:00,137.189.27.61,0.000,-1.72,-1.2,175,3.06,1,6
2011-11-20 00:22:00,64.57.17.162,0.000,85.2,86.1,98.6,1.46,5.4,10
2011-11-20 00:22:00,206.12.24.110,0.000,119,120,125,0.448,0.5,13
2011-11-20 00:22:00,193.48.99.79,0.333,176,177,190,0.793,6.5,20
2011-11-20 00:22:00,130.246.179.197,0.000,173,174,196,0.535,6,20
2011-11-20 00:22:00,90.147.67.252,0.000,179,179,184,0.784,0.6,21
2011-11-22 11:52:00,137.189.27.61,1.000,-1.24,-0.6,14.8,1.15,2,6
2011-11-22 11:52:00,64.57.17.162,0.667,83.2,83.9,102,1.99,1.3,10
2011-11-22 11:52:00,206.12.24.110,0.000,119,120,139,0.973,5.5,13
2011-11-22 11:52:00,193.48.99.79,1.000,174,178,201,1.33,13,20
2011-11-22 11:52:00,130.246.179.197,0.333,173,175,189,1.25,8,20
2011-11-22 11:52:00,90.147.67.252,2.000,178,182,202,1.17,13.4,21
2011-11-19 02:22:00,137.189.27.61,0.000,3.75,4.4,9.59,5.54,0.5,6
2011-11-19 02:22:00,64.57.17.162,0.000,81,81.7,83.2,4.75,0.5,10
2011-11-19 02:22:00,206.12.24.110,0.333,117,118,203,3.6,9.6,13
2011-11-19 02:22:00,193.48.99.79,0.000,176,176,180,4.28,0.5,20
2011-11-19 02:22:00,130.246.179.197,0.000,171,172,191,3.64,0.5,20
2011-11-19 02:22:00,90.147.67.252,0.000,182,183,184,3.85,0.5,22
2011-11-21 21:22:00,137.189.27.61,0.000,0.154,0.8,173,12.8,0.6,6
2011-11-21 21:22:00,64.57.17.162,0.000,84.3,84.8,94.3,12.1,0.6,10
2011-11-21 21:22:00,206.12.24.110,1.667,131,163,237,11.1,52,13
2011-11-21 21:22:00,193.48.99.79,2.333,174,203,220,11.6,12.1,20
2011-11-21 21:22:00,130.246.179.197,1.000,172,173,180,11.3,0.5,20
2011-11-21 21:22:00,90.147.67.252,3.333,178,208,225,11.2,15.6,21
2011-11-21 01:22:00,137.189.27.61,0.000,-1.41,-0.9,214,5.78,1.8,6
2011-11-21 01:22:00,64.57.17.162,0.000,86.4,87.4,97.5,1.24,5.5,10
2011-11-21 01:22:00,206.12.24.110,0.000,120,121,127,0.824,0.6,13
2011-11-21 01:22:00,193.48.99.79,0.333,175,176,441,1.65,0.5,20
2011-11-21 01:22:00,130.246.179.197,0.000,174,191,213,0.483,12,20
2011-11-21 01:22:00,90.147.67.252,0.000,179,180,183,0.484,0.7,21
2011-11-29 22:22:00,137.189.27.61,0.333,3.38,4,12.4,3.73,0.5,6
2011-11-29 22:22:00,64.57.17.162,0.000,81.6,82.2,87.7,2.41,0.4,10
2011-11-29 22:22:00,206.12.24.110,0.000,136,182,207,0.564,18.1,13
2011-11-29 22:22:00,193.48.99.79,0.000,171,190,208,0.771,9.9,20
2011-11-29 22:22:00,130.246.179.197,0.000,169,170,178,0.654,0.5,20
2011-11-29 22:22:00,90.147.67.252,1.667,175,195,215,0.686,11.6,21
2011-11-25 15:52:00,137.189.27.61,1.000,26,46.8,286,6.62,16,6
2011-11-25 15:52:00,64.57.17.162,2.667,111,111,124,8.05,6.5,10
2011-11-25 15:52:00,206.12.24.110,1.000,146,147,161,6.56,5.5,13
2011-11-25 15:52:00,193.48.99.79,1.000,202,203,330,6.71,4.9,20
2011-11-25 15:52:00,193.48.99.79,1.000,202,203,330,6.71,4.9,20
2011-11-25 15:52:00,130.246.179.197,1.333,201,201,224,6.76,7.2,20
2011-11-25 15:52:00,90.147.67.252,1.333,206,207,220,6.94,4,21
2011-11-14 05:52:00,137.189.27.61,0.000,4.9,5.5,10.1,1.08,1.9,6
2011-11-14 05:52:00,64.57.17.162,0.000,85.2,85.9,89.6,1.05,1.4,10
2011-11-14 05:52:00,206.12.24.110,1.000,121,125,210,0.469,37.7,13
2011-11-14 05:52:00,130.246.179.197,0.000,175,176,191,0.532,1.6,20
2011-11-14 05:52:00,90.147.67.252,0.000,180,181,186,0.482,1.3,21
2011-11-29 19:52:00,137.189.27.61,1.000,-3.64,15.8,35.7,3.09,12.2,6
2011-11-29 19:52:00,137.189.27.61,1.000,-3.64,15.8,35.7,3.09,12.2,6
2011-11-29 19:52:00,64.57.17.162,0.333,84.5,85.1,98.6,2.67,0.5,10
2011-11-29 19:52:00,206.12.24.110,0.000,116,117,132,0.756,4.2,13
2011-11-29 19:52:00,193.48.99.79,1.000,172,195,213,0.988,11.4,20
2011-11-29 19:52:00,130.246.179.197,0.667,171,196,210,0.881,10,20
2011-11-29 19:52:00,90.147.67.252,0.667,176,202,221,0.922,11.7,21
2011-11-16 20:22:00,137.189.27.61,0.000,7.14,7.8,40.7,13.8,0.4,6
2011-11-16 20:22:00,64.57.17.162,0.000,88,88.6,100,13.9,0.5,10
2011-11-16 20:22:00,206.12.24.110,0.667,123,124,134,12.9,1.2,13
2011-11-16 20:22:00,193.48.99.79,0.667,185,186,195,13.3,0.5,20
2011-11-16 20:22:00,130.246.179.197,0.000,177,178,193,14.9,4.5,20
2011-11-16 20:22:00,90.147.67.252,0.333,189,211,235,15.3,15.4,21
2011-11-16 03:22:00,137.189.27.61,0.000,2.49,3.1,6.26,8.29,0.4,6
2011-11-16 03:22:00,64.57.17.162,0.000,83.2,83.9,87.4,6.35,0.4,10
2011-11-16 03:22:00,206.12.24.110,0.000,119,120,180,4.21,48.3,13
2011-11-16 03:22:00,193.48.99.79,0.000,174,174,177,5.73,0.5,20
2011-11-16 03:22:00,130.246.179.197,0.000,197,198,206,28.7,0.6,20
2011-11-16 03:22:00,90.147.67.252,1.000,178,179,184,5.35,1.9,21
2011-11-20 06:22:00,137.189.27.61,0.000,0.233,0.9,179,7.7,0.9,6
2011-11-20 06:22:00,64.57.17.162,0.000,83.3,83.8,84.3,1.28,0.5,10
2011-11-20 06:22:00,206.12.24.110,0.000,120,120,125,31.7,0.7,13
2011-11-20 06:22:00,193.48.99.79,0.000,170,170,191,22.9,0.4,20
2011-11-20 06:22:00,130.246.179.197,0.000,174,174,188,0.343,0.5,20
2011-11-20 06:22:00,90.147.67.252,1.333,179,180,184,0.431,2.7,21
2011-11-27 01:52:00,137.189.27.61,0.000,-1.89,-1.2,5.44,0.966,1.7,6
2011-11-27 01:52:00,64.57.17.162,0.000,82.2,83,93.4,2.04,3.7,10
2011-11-27 01:52:00,206.12.24.110,0.000,118,118,123,0.88,0.6,13
2011-11-27 01:52:00,193.48.99.79,0.000,175,176,180,1.51,0.5,20
2011-11-27 01:52:00,130.246.179.197,0.000,172,173,185,0.929,3,20
2011-11-27 01:52:00,90.147.67.252,1.000,177,178,192,1.01,6.2,21
2011-11-23 07:22:00,137.189.27.61,0.000,0.359,0.9,1.54,4.09,0.5,6
2011-11-23 07:22:00,64.57.17.162,0.000,84.2,84.8,85.3,3.33,0.4,10
2011-11-23 07:22:00,206.12.24.110,0.000,119,120,125,3.86,2.8,13
2011-11-23 07:22:00,193.48.99.79,0.000,174,175,182,2.41,3,20
2011-11-23 07:22:00,130.246.179.197,0.000,174,174,192,2.01,0.6,20
2011-11-23 07:22:00,90.147.67.252,0.667,179,180,190,2.27,5.8,21
2011-11-24 15:22:00,137.189.27.61,1.000,29,29.8,54,10.4,4.2,6
2011-11-24 15:22:00,137.189.27.61,1.000,29,29.8,54,10.4,4.2,6
2011-11-24 15:22:00,64.57.17.162,1.000,114,115,146,11.5,6.2,10
2011-11-24 15:22:00,206.12.24.110,3.667,161,192,430,11.4,233,13
2011-11-24 15:22:00,193.48.99.79,0.667,206,207,230,10.4,4.4,20
2011-11-24 15:22:00,130.246.179.197,1.333,203,204,217,10.4,3.7,20
2011-11-17 04:22:00,137.189.27.61,0.000,10.3,10.9,14,6.29,0.9,6
2011-11-17 04:22:00,64.57.17.162,0.000,90.3,90.9,91.4,5.33,0.4,10
2011-11-17 04:22:00,206.12.24.110,0.000,125,126,127,3.55,0.4,13
2011-11-17 04:22:00,193.48.99.79,0.000,185,185,187,3.93,0.4,20
2011-11-17 04:22:00,130.246.179.197,0.000,180,181,185,4.16,0.5,20
2011-11-17 04:22:00,90.147.67.252,0.000,185,185,205,4.27,0.9,21
2011-11-25 12:22:00,137.189.27.61,0.333,0.198,2.2,34.9,0.957,8.8,6
2011-11-25 12:22:00,64.57.17.162,0.000,84.9,91.4,113,2.33,12.2,10
2011-11-25 12:22:00,64.57.17.162,0.000,84.9,91.4,113,2.33,12.2,10
2011-11-25 12:22:00,206.12.24.110,0.333,120,120,152,0.931,1.3,13
2011-11-25 12:22:00,193.48.99.79,0.333,176,177,191,1.2,0.5,20
2011-11-25 12:22:00,130.246.179.197,0.667,173,174,238,1.2,1.4,20
2011-11-25 12:22:00,90.147.67.252,0.667,179,180,193,1.63,1.9,21
2011-11-27 14:22:00,137.189.27.61,0.333,-1.61,-1.1,4.34,1.38,0.5,6
2011-11-27 14:22:00,64.57.17.162,0.667,82.5,106,125,2.68,11.3,10
2011-11-27 14:22:00,206.12.24.110,0.000,118,143,160,0.947,10.2,13
2011-11-27 14:22:00,193.48.99.79,1.000,174,197,216,1.31,10.3,20
2011-11-27 14:22:00,130.246.179.197,0.667,172,172,200,1.22,0.8,20
2011-11-27 14:22:00,90.147.67.252,1.333,178,178,185,1.23,0.6,21
2011-11-23 21:52:00,137.189.27.61,0.333,-0.311,0.3,189,10.8,0.5,6
2011-11-23 21:52:00,64.57.17.162,0.333,83.6,84.2,95.1,12,0.5,10
2011-11-23 21:52:00,206.12.24.110,3.000,120,148,169,10.8,11.4,13
2011-11-23 21:52:00,193.48.99.79,1.667,177,204,223,11.3,12.6,20
2011-11-23 21:52:00,130.246.179.197,0.000,171,171,180,16,0.7,20
2011-11-23 21:52:00,90.147.67.252,2.667,179,209,228,10.9,14.6,21
2011-11-24 07:22:00,137.189.27.61,0.000,-0.871,-0.3,3.56,2.86,1.9,6
2011-11-24 07:22:00,64.57.17.162,0.000,86,86.5,87.8,4.59,0.5,10
2011-11-24 07:22:00,206.12.24.110,0.000,119,460,834,2.73,360,13
2011-11-24 07:22:00,193.48.99.79,0.000,177,177,205,2.78,21.9,21
2011-11-24 07:22:00,130.246.179.197,0.000,174,174,181,3.2,2,20
2011-11-24 07:22:00,90.147.67.252,0.000,184,185,191,2.7,1.7,22
2011-11-27 08:52:00,137.189.27.61,0.000,0.554,1.2,6.3,1.43,0.4,6
2011-11-27 08:52:00,64.57.17.162,0.000,84.7,85.3,85.8,2.34,0.4,10
2011-11-27 08:52:00,206.12.24.110,0.000,120,121,132,0.528,1.3,13
2011-11-27 08:52:00,193.48.99.79,0.000,177,177,184,1.14,1.2,20
2011-11-27 08:52:00,130.246.179.197,0.000,174,175,182,0.633,0.6,20
2011-11-27 08:52:00,90.147.67.252,0.333,180,181,183,0.761,1,21
2011-11-25 03:52:00,137.189.27.61,0.000,0.68,1.2,4.97,3.38,0.5,6
2011-11-25 03:52:00,64.57.17.162,0.000,84.8,85.5,86,4.79,0.4,10
2011-11-25 03:52:00,206.12.24.110,0.000,120,121,122,3.13,0.6,13
2011-11-25 03:52:00,193.48.99.79,0.000,177,178,179,3.2,0.4,20
2011-11-25 03:52:00,130.246.179.197,0.000,174,175,185,3.17,0.5,20
2011-11-25 03:52:00,90.147.67.252,0.333,180,181,183,5.65,0.7,21
2011-11-21 22:22:00,137.189.27.61,0.333,1.37,1.9,169,19.1,0.8,6
2011-11-21 22:22:00,64.57.17.162,0.333,80.9,81.5,89.6,10.7,0.5,10
2011-11-21 22:22:00,206.12.24.110,4.333,117,145,166,9.67,15,13
2011-11-21 22:22:00,193.48.99.79,2.333,172,201,215,10.6,9.3,20
2011-11-21 22:22:00,130.246.179.197,0.333,170,171,182,9.83,1,20
2011-11-21 22:22:00,90.147.67.252,0.333,176,177,178,9.82,0.3,21
2011-11-29 14:22:00,137.189.27.61,0.333,1.36,12.8,84.8,7.22,17.2,6
2011-11-29 14:22:00,137.189.27.61,0.333,1.36,12.8,84.8,7.22,17.2,6
2011-11-29 14:22:00,64.57.17.162,1.333,86,86.7,108,3.04,3,10
2011-11-29 14:22:00,206.12.24.110,0.333,120,121,154,1.73,31,13
2011-11-29 14:22:00,193.48.99.79,2.000,176,177,206,1.98,3.4,20
2011-11-29 14:22:00,193.48.99.79,2.000,176,177,206,1.98,3.4,20
2011-11-29 14:22:00,130.246.179.197,1.667,174,175,197,1.89,4.7,20
2011-11-29 14:22:00,90.147.67.252,0.333,180,181,190,1.97,3.8,21
2011-11-12 20:52:00,137.189.27.61,0.000,5.73,6.3,196,5.88,1.6,6
2011-11-12 20:52:00,64.57.17.162,3.000,85,114,128,1.31,11.3,10
2011-11-12 20:52:00,206.12.24.110,1.333,121,153,185,0.465,16.2,13
2011-11-12 20:52:00,193.48.99.79,0.000,175,176,184,1.37,0.5,20
2011-11-12 20:52:00,130.246.179.197,0.000,175,175,183,0.606,0.4,20
2011-11-12 20:52:00,90.147.67.252,1.333,180,181,188,0.537,2.2,21
2011-11-28 18:22:00,137.189.27.61,1.333,0.352,24.8,44.6,13.1,14,6
2011-11-28 18:22:00,64.57.17.162,1.333,87.1,112,136,10.4,11.1,10
2011-11-28 18:22:00,206.12.24.110,0.333,120,144,162,16.2,11.5,13
2011-11-28 18:22:00,193.48.99.79,1.000,176,176,180,9.98,0.6,20
2011-11-28 18:22:00,130.246.179.197,0.333,175,175,184,9.13,0.7,20
2011-11-28 18:22:00,90.147.67.252,0.333,180,182,209,9.22,21.8,21
2011-11-15 12:52:00,137.189.27.61,1.000,37.9,38.7,75.9,11.9,2.4,6
2011-11-15 12:52:00,137.189.27.61,1.000,37.9,38.7,75.9,11.9,2.4,6
2011-11-15 12:52:00,64.57.17.162,0.333,86.2,97,119,2.12,11.3,10
2011-11-15 12:52:00,206.12.24.110,1.333,126,172,228,1.02,40.4,13
2011-11-15 12:52:00,193.48.99.79,0.333,181,186,205,1.07,10.8,20
2011-11-15 12:52:00,130.246.179.197,0.333,176,177,193,0.98,2.5,20
2011-11-15 12:52:00,90.147.67.252,0.000,182,183,194,0.785,2,21
2011-11-22 07:52:00,137.189.27.61,0.000,-2.29,-1.8,5,2.52,1.6,6
