Datetime,DestIP,hops
2011-11-20 08:22:00,206.12.24.110,14
2011-11-20 08:22:00,193.48.99.79,21
2011-11-20 08:22:00,130.246.179.197,21
2011-11-20 08:22:00,90.147.67.252,22
2011-11-14 21:22:00,137.189.27.61,7
2011-11-14 21:22:00,64.57.17.162,11
2011-11-14 21:22:00,206.12.24.110,14
2011-11-14 21:22:00,193.48.99.79,21
2011-11-14 21:22:00,130.246.179.197,21
2011-11-14 21:22:00,90.147.67.252,22
2011-11-29 01:22:00,137.189.27.61,7
2011-11-29 01:22:00,64.57.17.162,11
2011-11-29 01:22:00,206.12.24.110,14
2011-11-29 01:22:00,193.48.99.79,21
2011-11-29 01:22:00,130.246.179.197,21
2011-11-29 01:22:00,90.147.67.252,22
2011-11-19 04:22:00,137.189.27.61,7
2011-11-19 04:22:00,64.57.17.162,11
2011-11-19 04:22:00,206.12.24.110,14
2011-11-19 04:22:00,193.48.99.79,21
2011-11-19 04:22:00,130.246.179.197,21
2011-11-19 04:22:00,90.147.67.252,23
2011-11-15 20:22:00,137.189.27.61,7
2011-11-15 20:22:00,64.57.17.162,11
2011-11-15 20:22:00,206.12.24.110,14
2011-11-15 20:22:00,193.48.99.79,21
2011-11-15 20:22:00,130.246.179.197,21
2011-11-15 20:22:00,90.147.67.252,22
2011-11-28 10:52:00,137.189.27.61,7
2011-11-28 10:52:00,64.57.17.162,11
2011-11-28 10:52:00,206.12.24.110,14
2011-11-28 10:52:00,193.48.99.79,21
2011-11-28 10:52:00,130.246.179.197,21
2011-11-28 10:52:00,90.147.67.252,22
2011-11-15 21:52:00,137.189.27.61,7
2011-11-15 21:52:00,64.57.17.162,11
2011-11-15 21:52:00,206.12.24.110,14
2011-11-15 21:52:00,193.48.99.79,21
2011-11-15 21:52:00,130.246.179.197,21
2011-11-15 21:52:00,90.147.67.252,22
2011-11-25 09:22:00,137.189.27.61,7
2011-11-25 09:22:00,64.57.17.162,11
2011-11-25 09:22:00,206.12.24.110,14
2011-11-25 09:22:00,193.48.99.79,21
2011-11-25 09:22:00,130.246.179.197,21
2011-11-25 09:22:00,90.147.67.252,22
2011-11-21 05:52:00,137.189.27.61,7
2011-11-21 05:52:00,64.57.17.162,11
2011-11-21 05:52:00,206.12.24.110,14
2011-11-21 05:52:00,193.48.99.79,21
2011-11-21 05:52:00,130.246.179.197,21
2011-11-21 05:52:00,90.147.67.252,22
2011-11-13 18:22:00,137.189.27.61,7
2011-11-13 18:22:00,64.57.17.162,11
2011-11-13 18:22:00,206.12.24.110,14
2011-11-13 18:22:00,193.48.99.79,23
2011-11-13 18:22:00,130.246.179.197,21
2011-11-13 18:22:00,90.147.67.252,22
2011-11-21 06:52:00,137.189.27.61,7
2011-11-21 06:52:00,64.57.17.162,11
2011-11-21 06:52:00,206.12.24.110,14
2011-11-21 06:52:00,193.48.99.79,21
2011-11-21 06:52:00,130.246.179.197,21
2011-11-21 06:52:00,90.147.67.252,22
2011-11-26 18:52:00,137.189.27.61,7
2011-11-26 18:52:00,64.57.17.162,11
2011-11-26 18:52:00,206.12.24.110,15
2011-11-26 18:52:00,193.48.99.79,21
2011-11-26 18:52:00,130.246.179.197,21
2011-11-26 18:52:00,90.147.67.252,22
2011-11-24 11:52:00,137.189.27.61,7
2011-11-24 11:52:00,64.57.17.162,11
2011-11-24 11:52:00,206.12.24.110,14
2011-11-24 11:52:00,193.48.99.79,22
2011-11-24 11:52:00,130.246.179.197,21
2011-11-24 11:52:00,90.147.67.252,23
2011-11-15 05:52:00,137.189.27.61,7
2011-11-15 05:52:00,64.57.17.162,11
2011-11-15 05:52:00,206.12.24.110,14
2011-11-15 05:52:00,193.48.99.79,21
2011-11-15 05:52:00,130.246.179.197,21
2011-11-15 05:52:00,90.147.67.252,22
2011-11-20 09:52:00,137.189.27.61,7
2011-11-20 09:52:00,64.57.17.162,11
2011-11-20 09:52:00,206.12.24.110,14
2011-11-20 09:52:00,193.48.99.79,21
2011-11-20 09:52:00,130.246.179.197,21
2011-11-20 09:52:00,90.147.67.252,22
2011-11-22 23:52:00,137.189.27.61,7
2011-11-22 23:52:00,64.57.17.162,11
2011-11-22 23:52:00,206.12.24.110,14
2011-11-22 23:52:00,193.48.99.79,21
2011-11-22 23:52:00,130.246.179.197,21
2011-11-22 23:52:00,90.147.67.252,22
2011-11-16 19:22:00,137.189.27.61,7
2011-11-16 19:22:00,64.57.17.162,11
2011-11-16 19:22:00,206.12.24.110,14
2011-11-16 19:22:00,193.48.99.79,21
2011-11-16 19:22:00,130.246.179.197,21
2011-11-16 19:22:00,90.147.67.252,22
2011-11-17 10:52:00,137.189.27.61,7
2011-11-17 10:52:00,64.57.17.162,11
2011-11-17 10:52:00,206.12.24.110,14
2011-11-17 10:52:00,193.48.99.79,21
2011-11-17 10:52:00,130.246.179.197,21
2011-11-17 10:52:00,90.147.67.252,22
2011-11-25 22:52:00,137.189.27.61,7
2011-11-25 22:52:00,64.57.17.162,11
2011-11-25 22:52:00,206.12.24.110,14
2011-11-25 22:52:00,193.48.99.79,21
2011-11-25 22:52:00,130.246.179.197,21
2011-11-25 22:52:00,90.147.67.252,22
2011-11-16 15:22:00,137.189.27.61,7
2011-11-16 15:22:00,64.57.17.162,11
2011-11-16 15:22:00,206.12.24.110,14
2011-11-16 15:22:00,193.48.99.79,21
2011-11-16 15:22:00,130.246.179.197,21
2011-11-16 15:22:00,90.147.67.252,22
2011-11-28 16:52:00,137.189.27.61,7
2011-11-28 16:52:00,64.57.17.162,11
2011-11-28 16:52:00,206.12.24.110,14
2011-11-28 16:52:00,193.48.99.79,21
2011-11-28 16:52:00,130.246.179.197,21
2011-11-28 16:52:00,90.147.67.252,22
2011-11-19 05:22:00,137.189.27.61,7
2011-11-19 05:22:00,64.57.17.162,11
2011-11-19 05:22:00,206.12.24.110,14
2011-11-19 05:22:00,193.48.99.79,21
2011-11-19 05:22:00,130.246.179.197,21
2011-11-19 05:22:00,90.147.67.252,22
2011-11-12 23:52:00,137.189.27.61,7
2011-11-12 23:52:00,64.57.17.162,11
2011-11-12 23:52:00,206.12.24.110,14
2011-11-12 23:52:00,193.48.99.79,21
2011-11-12 23:52:00,130.246.179.197,21
2011-11-12 23:52:00,90.147.67.252,22
2011-11-23 04:52:00,137.189.27.61,7
2011-11-23 04:52:00,64.57.17.162,11
2011-11-23 04:52:00,206.12.24.110,14
2011-11-23 04:52:00,193.48.99.79,21
2011-11-23 04:52:00,130.246.179.197,21
2011-11-23 04:52:00,90.147.67.252,22
2011-11-28 14:52:00,137.189.27.61,7
2011-11-28 14:52:00,64.57.17.162,11
2011-11-28 14:52:00,206.12.24.110,14
2011-11-28 14:52:00,193.48.99.79,21
2011-11-28 14:52:00,130.246.179.197,21
2011-11-28 14:52:00,90.147.67.252,22
2011-11-27 19:52:00,137.189.27.61,7
2011-11-27 19:52:00,64.57.17.162,11
2011-11-27 19:52:00,206.12.24.110,14
2011-11-27 19:52:00,193.48.99.79,21
2011-11-27 19:52:00,130.246.179.197,21
2011-11-27 19:52:00,90.147.67.252,22
2011-11-20 20:52:00,137.189.27.61,7
2011-11-20 20:52:00,64.57.17.162,11
2011-11-20 20:52:00,206.12.24.110,14
2011-11-20 20:52:00,193.48.99.79,21
2011-11-20 20:52:00,130.246.179.197,21
2011-11-20 20:52:00,90.147.67.252,22
2011-11-16 02:52:00,137.189.27.61,7
2011-11-16 02:52:00,64.57.17.162,11
2011-11-16 02:52:00,206.12.24.110,14
2011-11-16 02:52:00,193.48.99.79,21
2011-11-16 02:52:00,130.246.179.197,21
2011-11-16 02:52:00,90.147.67.252,22
2011-11-14 13:22:00,137.189.27.61,7
2011-11-14 13:22:00,64.57.17.162,11
2011-11-14 13:22:00,206.12.24.110,14
2011-11-14 13:22:00,193.48.99.79,21
2011-11-14 13:22:00,130.246.179.197,21
2011-11-14 13:22:00,90.147.67.252,22
2011-11-27 09:52:00,137.189.27.61,7
2011-11-27 09:52:00,64.57.17.162,11
2011-11-27 09:52:00,206.12.24.110,14
2011-11-27 09:52:00,193.48.99.79,21
2011-11-27 09:52:00,130.246.179.197,21
2011-11-27 09:52:00,90.147.67.252,22
2011-11-24 01:22:00,137.189.27.61,7
2011-11-24 01:22:00,64.57.17.162,11
2011-11-24 01:22:00,206.12.24.110,14
2011-11-24 01:22:00,193.48.99.79,21
2011-11-24 01:22:00,130.246.179.197,21
2011-11-24 01:22:00,90.147.67.252,22
2011-11-26 03:52:00,137.189.27.61,7
2011-11-26 03:52:00,64.57.17.162,11
2011-11-26 03:52:00,206.12.24.110,14
2011-11-26 03:52:00,193.48.99.79,21
2011-11-26 03:52:00,130.246.179.197,21
2011-11-26 03:52:00,90.147.67.252,22
2011-11-14 12:52:00,137.189.27.61,7
2011-11-14 12:52:00,64.57.17.162,11
2011-11-14 12:52:00,206.12.24.110,14
2011-11-14 12:52:00,193.48.99.79,21
2011-11-14 12:52:00,130.246.179.197,21
2011-11-14 12:52:00,90.147.67.252,22
2011-11-14 04:52:00,137.189.27.61,7
2011-11-14 04:52:00,64.57.17.162,11
2011-11-14 04:52:00,206.12.24.110,14
2011-11-14 04:52:00,193.48.99.79,21
2011-11-14 04:52:00,130.246.179.197,21
2011-11-14 04:52:00,90.147.67.252,22
2011-11-18 03:52:00,137.189.27.61,7
2011-11-18 03:52:00,64.57.17.162,11
2011-11-18 03:52:00,206.12.24.110,14
2011-11-18 03:52:00,193.48.99.79,21
2011-11-18 03:52:00,130.246.179.197,21
2011-11-18 03:52:00,90.147.67.252,23
2011-11-19 05:52:00,137.189.27.61,7
2011-11-19 05:52:00,64.57.17.162,11
2011-11-19 05:52:00,206.12.24.110,14
2011-11-19 05:52:00,193.48.99.79,21
2011-11-19 05:52:00,130.246.179.197,21
2011-11-19 05:52:00,90.147.67.252,22
2011-11-24 03:52:00,137.189.27.61,7
2011-11-24 03:52:00,64.57.17.162,11
2011-11-24 03:52:00,206.12.24.110,14
2011-11-24 03:52:00,193.48.99.79,21
2011-11-24 03:52:00,130.246.179.197,21
2011-11-24 03:52:00,90.147.67.252,22
2011-11-21 19:52:00,137.189.27.61,7
2011-11-21 19:52:00,64.57.17.162,11
2011-11-21 19:52:00,206.12.24.110,14
2011-11-21 19:52:00,193.48.99.79,21
2011-11-21 19:52:00,130.246.179.197,21
2011-11-21 19:52:00,90.147.67.252,22
2011-11-15 12:22:00,137.189.27.61,7
2011-11-15 12:22:00,64.57.17.162,11
2011-11-15 12:22:00,206.12.24.110,14
2011-11-15 12:22:00,193.48.99.79,21
2011-11-15 12:22:00,130.246.179.197,21
2011-11-15 12:22:00,90.147.67.252,22
2011-11-19 23:22:00,137.189.27.61,7
2011-11-19 23:22:00,64.57.17.162,11
2011-11-19 23:22:00,206.12.24.110,14
2011-11-19 23:22:00,193.48.99.79,21
2011-11-19 23:22:00,130.246.179.197,21
2011-11-19 23:22:00,90.147.67.252,22
2011-11-27 04:52:00,137.189.27.61,7
2011-11-27 04:52:00,64.57.17.162,11
2011-11-27 04:52:00,206.12.24.110,14
2011-11-27 04:52:00,193.48.99.79,21
2011-11-27 04:52:00,130.246.179.197,21
2011-11-27 04:52:00,90.147.67.252,22
2011-11-27 06:22:00,137.189.27.61,7
2011-11-27 06:22:00,64.57.17.162,11
2011-11-27 06:22:00,206.12.24.110,14
2011-11-27 06:22:00,193.48.99.79,21
2011-11-27 06:22:00,130.246.179.197,21
2011-11-27 06:22:00,90.147.67.252,22
2011-11-27 22:52:00,137.189.27.61,7
2011-11-27 22:52:00,64.57.17.162,11
2011-11-27 22:52:00,206.12.24.110,14
2011-11-27 22:52:00,193.48.99.79,21
2011-11-27 22:52:00,130.246.179.197,21
2011-11-27 22:52:00,90.147.67.252,22
2011-11-26 03:22:00,137.189.27.61,7
2011-11-26 03:22:00,64.57.17.162,11
2011-11-26 03:22:00,206.12.24.110,14
2011-11-26 03:22:00,193.48.99.79,21
2011-11-26 03:22:00,130.246.179.197,21
2011-11-26 03:22:00,90.147.67.252,22
2011-11-23 08:52:00,137.189.27.61,7
2011-11-23 08:52:00,64.57.17.162,11
2011-11-23 08:52:00,206.12.24.110,14
2011-11-23 08:52:00,193.48.99.79,21
2011-11-23 08:52:00,130.246.179.197,21
2011-11-23 08:52:00,90.147.67.252,22
2011-11-26 01:52:00,137.189.27.61,7
2011-11-26 01:52:00,64.57.17.162,11
2011-11-26 01:52:00,206.12.24.110,14
2011-11-26 01:52:00,193.48.99.79,21
2011-11-26 01:52:00,130.246.179.197,21
2011-11-26 01:52:00,90.147.67.252,22
2011-11-29 10:22:00,137.189.27.61,7
2011-11-29 10:22:00,64.57.17.162,11
2011-11-29 10:22:00,206.12.24.110,14
2011-11-29 10:22:00,193.48.99.79,21
2011-11-29 10:22:00,130.246.179.197,21
2011-11-29 10:22:00,90.147.67.252,22
2011-11-18 20:22:00,137.189.27.61,7
2011-11-18 20:22:00,64.57.17.162,11
2011-11-18 20:22:00,206.12.24.110,14
2011-11-18 20:22:00,193.48.99.79,21
2011-11-18 20:22:00,130.246.179.197,21
2011-11-18 20:22:00,90.147.67.252,23
2011-11-22 16:22:00,137.189.27.61,7
2011-11-22 16:22:00,64.57.17.162,11
2011-11-22 16:22:00,206.12.24.110,14
2011-11-22 16:22:00,193.48.99.79,21
2011-11-22 16:22:00,130.246.179.197,21
2011-11-22 16:22:00,90.147.67.252,22
2011-11-16 06:52:00,137.189.27.61,7
2011-11-16 06:52:00,64.57.17.162,11
2011-11-16 06:52:00,206.12.24.110,14
2011-11-16 06:52:00,193.48.99.79,21
2011-11-16 06:52:00,130.246.179.197,21
2011-11-16 06:52:00,90.147.67.252,22
2011-11-26 17:22:00,137.189.27.61,7
2011-11-26 17:22:00,64.57.17.162,11
2011-11-26 17:22:00,206.12.24.110,15
2011-11-26 17:22:00,193.48.99.79,21
2011-11-26 17:22:00,130.246.179.197,21
2011-11-26 17:22:00,90.147.67.252,22
2011-11-20 19:22:00,137.189.27.61,7
2011-11-20 19:22:00,64.57.17.162,11
2011-11-20 19:22:00,206.12.24.110,14
2011-11-20 19:22:00,193.48.99.79,21
2011-11-20 19:22:00,130.246.179.197,21
2011-11-20 19:22:00,90.147.67.252,22
2011-11-27 17:22:00,137.189.27.61,7
2011-11-27 17:22:00,64.57.17.162,11
2011-11-27 17:22:00,206.12.24.110,14
2011-11-27 17:22:00,193.48.99.79,21
2011-11-27 17:22:00,130.246.179.197,21
2011-11-27 17:22:00,90.147.67.252,22
2011-11-27 15:52:00,137.189.27.61,7
2011-11-27 15:52:00,64.57.17.162,11
2011-11-27 15:52:00,206.12.24.110,14
2011-11-27 15:52:00,193.48.99.79,21
2011-11-27 15:52:00,130.246.179.197,21
2011-11-27 15:52:00,90.147.67.252,22
2011-11-15 23:52:00,137.189.27.61,7
2011-11-15 23:52:00,64.57.17.162,11
2011-11-15 23:52:00,206.12.24.110,14
2011-11-15 23:52:00,193.48.99.79,21
2011-11-15 23:52:00,130.246.179.197,21
2011-11-15 23:52:00,90.147.67.252,22
2011-11-22 00:22:00,137.189.27.61,7
2011-11-22 00:22:00,64.57.17.162,11
2011-11-22 00:22:00,206.12.24.110,14
2011-11-22 00:22:00,193.48.99.79,21
2011-11-22 00:22:00,130.246.179.197,21
2011-11-22 00:22:00,90.147.67.252,22
2011-11-13 03:22:00,137.189.27.61,7
2011-11-13 03:22:00,64.57.17.162,11
2011-11-13 03:22:00,206.12.24.110,14
2011-11-13 03:22:00,193.48.99.79,21
2011-11-13 03:22:00,130.246.179.197,21
2011-11-13 03:22:00,90.147.67.252,22
2011-11-24 00:22:00,137.189.27.61,7
2011-11-24 00:22:00,64.57.17.162,11
2011-11-24 00:22:00,206.12.24.110,14
2011-11-24 00:22:00,193.48.99.79,21
2011-11-24 00:22:00,130.246.179.197,21
2011-11-24 00:22:00,90.147.67.252,22
2011-11-19 20:22:00,137.189.27.61,7
2011-11-19 20:22:00,64.57.17.162,11
2011-11-19 20:22:00,206.12.24.110,14
2011-11-19 20:22:00,193.48.99.79,21
2011-11-19 20:22:00,130.246.179.197,21
2011-11-19 20:22:00,90.147.67.252,22
2011-11-18 21:52:00,137.189.27.61,7
2011-11-18 21:52:00,64.57.17.162,11
2011-11-18 21:52:00,206.12.24.110,14
2011-11-18 21:52:00,193.48.99.79,21
2011-11-18 21:52:00,130.246.179.197,21
2011-11-18 21:52:00,90.147.67.252,23
2011-11-29 21:52:00,137.189.27.61,7
2011-11-29 21:52:00,64.57.17.162,11
2011-11-29 21:52:00,206.12.24.110,14
2011-11-29 21:52:00,193.48.99.79,21
2011-11-29 21:52:00,130.246.179.197,21
2011-11-29 21:52:00,90.147.67.252,22
2011-11-28 05:22:00,137.189.27.61,7
2011-11-28 05:22:00,64.57.17.162,11
2011-11-28 05:22:00,206.12.24.110,14
2011-11-28 05:22:00,193.48.99.79,21
2011-11-28 05:22:00,130.246.179.197,21
2011-11-28 05:22:00,90.147.67.252,22
2011-11-25 09:52:00,137.189.27.61,7
2011-11-25 09:52:00,64.57.17.162,11
2011-11-25 09:52:00,206.12.24.110,14
2011-11-25 09:52:00,193.48.99.79,21
2011-11-25 09:52:00,130.246.179.197,21
2011-11-25 09:52:00,90.147.67.252,22
2011-11-16 13:52:00,137.189.27.61,7
2011-11-16 13:52:00,64.57.17.162,11
2011-11-16 13:52:00,206.12.24.110,14
2011-11-16 13:52:00,193.48.99.79,21
2011-11-16 13:52:00,130.246.179.197,21
2011-11-16 13:52:00,90.147.67.252,22
2011-11-24 09:22:00,137.189.27.61,7
2011-11-24 09:22:00,64.57.17.162,11
2011-11-24 09:22:00,206.12.24.110,14
2011-11-24 09:22:00,193.48.99.79,22
2011-11-24 09:22:00,130.246.179.197,21
2011-11-24 09:22:00,90.147.67.252,23
2011-11-14 09:22:00,137.189.27.61,7
2011-11-14 09:22:00,64.57.17.162,11
2011-11-14 09:22:00,206.12.24.110,14
2011-11-14 09:22:00,193.48.99.79,21
2011-11-14 09:22:00,130.246.179.197,21
2011-11-14 09:22:00,90.147.67.252,22
2011-11-14 02:52:00,137.189.27.61,7
2011-11-14 02:52:00,64.57.17.162,11
2011-11-14 02:52:00,206.12.24.110,14
2011-11-14 02:52:00,193.48.99.79,21
2011-11-14 02:52:00,130.246.179.197,21
2011-11-14 02:52:00,90.147.67.252,22
2011-11-28 15:22:00,137.189.27.61,7
2011-11-28 15:22:00,64.57.17.162,11
2011-11-28 15:22:00,206.12.24.110,14
2011-11-28 15:22:00,193.48.99.79,21
2011-11-28 15:22:00,130.246.179.197,21
2011-11-28 15:22:00,90.147.67.252,22
2011-11-22 10:52:00,137.189.27.61,7
2011-11-22 10:52:00,64.57.17.162,11
2011-11-22 10:52:00,206.12.24.110,14
2011-11-22 10:52:00,193.48.99.79,21
2011-11-22 10:52:00,130.246.179.197,21
2011-11-22 10:52:00,90.147.67.252,22
2011-11-22 19:52:00,137.189.27.61,7
2011-11-22 19:52:00,64.57.17.162,11
2011-11-22 19:52:00,206.12.24.110,14
2011-11-22 19:52:00,193.48.99.79,21
2011-11-22 19:52:00,130.246.179.197,21
2011-11-22 19:52:00,90.147.67.252,22
2011-11-23 21:22:00,137.189.27.61,7
2011-11-23 21:22:00,64.57.17.162,11
2011-11-23 21:22:00,206.12.24.110,14
2011-11-23 21:22:00,193.48.99.79,21
2011-11-23 21:22:00,130.246.179.197,21
2011-11-23 21:22:00,90.147.67.252,22
2011-11-14 19:22:00,137.189.27.61,7
2011-11-14 19:22:00,64.57.17.162,11
2011-11-14 19:22:00,206.12.24.110,14
2011-11-14 19:22:00,193.48.99.79,21
2011-11-14 19:22:00,130.246.179.197,21
2011-11-14 19:22:00,90.147.67.252,22
2011-11-24 20:22:00,137.189.27.61,7
2011-11-24 20:22:00,64.57.17.162,11
2011-11-24 20:22:00,206.12.24.110,14
2011-11-24 20:22:00,193.48.99.79,21
2011-11-24 20:22:00,130.246.179.197,21
2011-11-24 20:22:00,90.147.67.252,22
2011-11-14 15:22:00,137.189.27.61,7
2011-11-14 15:22:00,64.57.17.162,11
2011-11-14 15:22:00,206.12.24.110,14
2011-11-14 15:22:00,193.48.99.79,21
2011-11-14 15:22:00,130.246.179.197,21
2011-11-14 15:22:00,90.147.67.252,22
2011-11-28 13:52:00,137.189.27.61,7
2011-11-28 13:52:00,64.57.17.162,11
2011-11-28 13:52:00,206.12.24.110,14
2011-11-28 13:52:00,193.48.99.79,21
2011-11-28 13:52:00,130.246.179.197,21
2011-11-28 13:52:00,90.147.67.252,22
2011-11-29 20:22:00,137.189.27.61,7
2011-11-29 20:22:00,64.57.17.162,11
2011-11-29 20:22:00,206.12.24.110,14
2011-11-29 20:22:00,193.48.99.79,21
2011-11-29 20:22:00,130.246.179.197,21
2011-11-29 20:22:00,90.147.67.252,22
2011-11-26 02:52:00,137.189.27.61,7
2011-11-26 02:52:00,64.57.17.162,11
2011-11-26 02:52:00,206.12.24.110,14
2011-11-26 02:52:00,193.48.99.79,21
2011-11-26 02:52:00,130.246.179.197,21
2011-11-26 02:52:00,90.147.67.252,22
2011-11-23 17:52:00,137.189.27.61,7
2011-11-23 17:52:00,64.57.17.162,11
2011-11-23 17:52:00,206.12.24.110,14
2011-11-23 17:52:00,193.48.99.79,21
2011-11-23 17:52:00,130.246.179.197,21
2011-11-23 17:52:00,90.147.67.252,22
2011-11-18 09:22:00,137.189.27.61,7
2011-11-18 09:22:00,64.57.17.162,11
2011-11-18 09:22:00,206.12.24.110,14
2011-11-18 09:22:00,193.48.99.79,21
2011-11-18 09:22:00,130.246.179.197,21
2011-11-18 09:22:00,90.147.67.252,23
2011-11-24 16:52:00,137.189.27.61,7
2011-11-24 16:52:00,64.57.17.162,11
2011-11-24 16:52:00,206.12.24.110,14
2011-11-24 16:52:00,193.48.99.79,21
2011-11-24 16:52:00,130.246.179.197,21
2011-11-24 16:52:00,90.147.67.252,22
2011-11-28 15:52:00,137.189.27.61,7
2011-11-28 15:52:00,64.57.17.162,11
2011-11-28 15:52:00,206.12.24.110,14
2011-11-28 15:52:00,193.48.99.79,21
2011-11-28 15:52:00,130.246.179.197,21
2011-11-28 15:52:00,90.147.67.252,22
2011-11-16 22:52:00,137.189.27.61,7
2011-11-16 22:52:00,64.57.17.162,11
2011-11-16 22:52:00,206.12.24.110,14
2011-11-16 22:52:00,193.48.99.79,21
2011-11-16 22:52:00,130.246.179.197,21
2011-11-16 22:52:00,90.147.67.252,22
2011-11-23 18:52:00,137.189.27.61,7
2011-11-23 18:52:00,64.57.17.162,11
2011-11-23 18:52:00,206.12.24.110,14
2011-11-23 18:52:00,193.48.99.79,21
2011-11-23 18:52:00,130.246.179.197,21
2011-11-23 18:52:00,90.147.67.252,22
2011-11-15 03:22:00,137.189.27.61,7
2011-11-15 03:22:00,64.57.17.162,11
2011-11-15 03:22:00,206.12.24.110,14
2011-11-15 03:22:00,193.48.99.79,21
2011-11-15 03:22:00,130.246.179.197,21
2011-11-15 03:22:00,90.147.67.252,22
2011-11-17 20:52:00,137.189.27.61,7
2011-11-17 20:52:00,64.57.17.162,11
2011-11-17 20:52:00,206.12.24.110,14
2011-11-17 20:52:00,193.48.99.79,21
2011-11-17 20:52:00,130.246.179.197,21
2011-11-17 20:52:00,90.147.67.252,22
2011-11-20 23:22:00,137.189.27.61,7
2011-11-20 23:22:00,64.57.17.162,11
2011-11-20 23:22:00,206.12.24.110,14
2011-11-20 23:22:00,193.48.99.79,21
2011-11-20 23:22:00,130.246.179.197,21
2011-11-20 23:22:00,90.147.67.252,22
2011-11-22 05:52:00,137.189.27.61,7
2011-11-22 05:52:00,64.57.17.162,11
2011-11-22 05:52:00,206.12.24.110,14
2011-11-22 05:52:00,193.48.99.79,21
2011-11-22 05:52:00,130.246.179.197,21
2011-11-22 05:52:00,90.147.67.252,22
2011-11-20 05:22:00,137.189.27.61,7
2011-11-20 05:22:00,64.57.17.162,11
2011-11-20 05:22:00,206.12.24.110,14
2011-11-20 05:22:00,193.48.99.79,21
2011-11-20 05:22:00,130.246.179.197,21
2011-11-20 05:22:00,90.147.67.252,22
2011-11-23 08:22:00,137.189.27.61,7
2011-11-23 08:22:00,64.57.17.162,11
2011-11-23 08:22:00,206.12.24.110,14
2011-11-23 08:22:00,193.48.99.79,21
2011-11-23 08:22:00,130.246.179.197,21
2011-11-23 08:22:00,90.147.67.252,22
2011-11-18 15:22:00,137.189.27.61,7
2011-11-18 15:22:00,64.57.17.162,11
2011-11-18 15:22:00,206.12.24.110,14
2011-11-18 15:22:00,193.48.99.79,21
2011-11-18 15:22:00,130.246.179.197,21
2011-11-18 15:22:00,90.147.67.252,23
2011-11-20 03:22:00,137.189.27.61,7
2011-11-20 03:22:00,64.57.17.162,11
2011-11-20 03:22:00,206.12.24.110,14
2011-11-20 03:22:00,193.48.99.79,21
2011-11-20 03:22:00,130.246.179.197,21
2011-11-20 03:22:00,90.147.67.252,22
2011-11-17 02:22:00,137.189.27.61,7
2011-11-17 02:22:00,64.57.17.162,11
2011-11-17 02:22:00,206.12.24.110,14
2011-11-17 02:22:00,193.48.99.79,21
2011-11-17 02:22:00,130.246.179.197,21
2011-11-17 02:22:00,90.147.67.252,22
2011-11-15 04:22:00,137.189.27.61,7
2011-11-15 04:22:00,64.57.17.162,11
2011-11-15 04:22:00,206.12.24.110,14
2011-11-15 04:22:00,193.48.99.79,21
2011-11-15 04:22:00,130.246.179.197,21
2011-11-15 04:22:00,90.147.67.252,22
2011-11-21 04:22:00,137.189.27.61,7
2011-11-21 04:22:00,64.57.17.162,11
2011-11-21 04:22:00,206.12.24.110,14
2011-11-21 04:22:00,193.48.99.79,21
2011-11-21 04:22:00,130.246.179.197,21
2011-11-21 04:22:00,90.147.67.252,22
2011-11-29 17:52:00,137.189.27.61,7
2011-11-29 17:52:00,64.57.17.162,11
2011-11-29 17:52:00,206.12.24.110,14
2011-11-29 17:52:00,193.48.99.79,21
2011-11-29 17:52:00,130.246.179.197,21
2011-11-29 17:52:00,90.147.67.252,22
2011-11-23 23:52:00,137.189.27.61,7
2011-11-23 23:52:00,64.57.17.162,11
2011-11-23 23:52:00,206.12.24.110,14
2011-11-23 23:52:00,193.48.99.79,21
2011-11-23 23:52:00,130.246.179.197,21
2011-11-23 23:52:00,90.147.67.252,22
2011-11-23 07:52:00,137.189.27.61,7
2011-11-23 07:52:00,64.57.17.162,11
2011-11-23 07:52:00,206.12.24.110,14
2011-11-23 07:52:00,193.48.99.79,21
2011-11-23 07:52:00,130.246.179.197,21
2011-11-23 07:52:00,90.147.67.252,22
2011-11-25 00:22:00,137.189.27.61,7
2011-11-25 00:22:00,64.57.17.162,11
2011-11-25 00:22:00,206.12.24.110,14
2011-11-25 00:22:00,193.48.99.79,21
2011-11-25 00:22:00,130.246.179.197,21
2011-11-25 00:22:00,90.147.67.252,22
2011-11-21 17:22:00,137.189.27.61,7
2011-11-21 17:22:00,64.57.17.162,11
2011-11-21 17:22:00,206.12.24.110,14
2011-11-21 17:22:00,193.48.99.79,21
2011-11-21 17:22:00,130.246.179.197,21
2011-11-21 17:22:00,90.147.67.252,22
2011-11-23 00:22:00,137.189.27.61,7
2011-11-23 00:22:00,64.57.17.162,11
2011-11-23 00:22:00,206.12.24.110,14
2011-11-23 00:22:00,193.48.99.79,21
2011-11-23 00:22:00,130.246.179.197,21
2011-11-23 00:22:00,90.147.67.252,22
2011-11-29 07:22:00,137.189.27.61,7
2011-11-29 07:22:00,64.57.17.162,11
2011-11-29 07:22:00,206.12.24.110,14
2011-11-29 07:22:00,193.48.99.79,21
2011-11-29 07:22:00,130.246.179.197,21
2011-11-29 07:22:00,90.147.67.252,22
2011-11-22 10:22:00,137.189.27.61,7
2011-11-22 10:22:00,64.57.17.162,11
2011-11-22 10:22:00,206.12.24.110,14
2011-11-22 10:22:00,193.48.99.79,21
